OBJECTID,TrapID,TrapLoc,Filename,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,Trapline,TrapNum,Trap_Brand,Trap_size,Trap_numDoors,Easting,Northing,GPS_Date,Comments
902,KAU_14_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,14,hava heart,med new style,1,797023.2155,2292381.973,3/4/2010 0:00, 
885,KAU_15_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,15,,,0,797629.2516,2289768.359,10/10/2001 0:00,TRAP K15
901,KAU_15_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,15,havahart,med new style,1,796987.983,2292359.006,3/4/2010 0:00, 
884,KAU_16_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,16,,,0,797665.1816,2289764.287,10/10/2001 0:00,TRAP K16
900,KAU_16_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,16,little giant,med,1,796941.3381,2292369.801,3/4/2010 0:00,hook and loop
883,KAU_17_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,17,,,0,797721.0473,2289734.523,10/10/2001 0:00,TRAP K17
882,KAU_18_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,18,,,0,797753.1381,2289737.435,10/10/2001 0:00,TRAP K18
881,KAU_19_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,19,,,0,797799.7337,2289754.846,10/10/2001 0:00,TRAP K19
898,KAU_2_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,2,,,0,797218.897,2289627.311,10/10/2001 0:00,TRAP K02
914,KAU_2_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,2,hava heart,med new style,1,797447.0676,2292757.719,3/4/2010 0:00, 
880,KAU_20_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,20,,,0,797869.1551,2289795.292,10/10/2001 0:00,TRAP K20
879,KAU_21_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,21,,,0,797902.4053,2289809.659,10/10/2001 0:00,TRAP K21
878,KAU_22_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,22,,,0,797974.9582,2289813.967,10/10/2001 0:00,TRAP K22
877,KAU_23_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,23,,,0,798068.9949,2289826.19,10/10/2001 0:00,TRAP K23
876,KAU_24_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,24,,,0,798126.7556,2289833.833,10/10/2001 0:00,TRAP K24
897,KAU_3_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,3,,,0,797180.3841,2289693.637,10/10/2001 0:00,TRAP K03
913,KAU_3_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,3,hava heart,med new style,1,797432.8572,2292653.014,3/4/2010 0:00, 
896,KAU_4_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,4,,,0,797166.0091,2289742.223,10/10/2001 0:00,TRAP K04
912,KAU_4_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,4,tomahawk,med new style,1,797480.3006,2292607.572,3/4/2010 0:00, 
895,KAU_5_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,5,,,0,797210.8496,2289765.945,10/10/2001 0:00,TRAP K05
911,KAU_5_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,5,little giant,med,1,797541.4776,2292547.643,3/4/2010 0:00,hook and loop
894,KAU_6_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,6,,,0,797259.225,2289776.721,10/10/2001 0:00,TRAP K06
910,KAU_6_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,6,tomahawk,med,1,797474.6865,2292499.27,3/4/2010 0:00,"older paliku trap, some rust"
893,KAU_7_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,7,,,0,797295.1743,2289774.158,10/10/2001 0:00,TRAP K07
909,KAU_7_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,7,hava heart,med old style,2,797431.2303,2292488.965,3/4/2010 0:00, 
892,KAU_8_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,8,,,0,797311.8165,2289781.541,10/10/2001 0:00,TRAP K08
908,KAU_8_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,8,tomahawk,bigger medium,1,797394.0137,2292457.307,3/4/2010 0:00, 
891,KAU_9_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,9,,,0,797361.2449,2289777.797,10/10/2001 0:00,TRAP K09
907,KAU_9_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,9,hava heart,med new style,1,797294.8589,2292417.978,3/4/2010 0:00, 
926,LAI_1_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,1, , ,1,796212.1351,2293876.296,8/26/2010 0:00, 
935,LAI_10_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,10, , ,1,796774.6618,2293909.411,8/26/2010 0:00, 
924,LAI_131_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,131,,,0,796772.1949,2293911.976,4/30/1997 0:00,131
923,LAI_132_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,132,,,0,796682.9776,2293914.793,4/30/1997 0:00,132
922,LAI_133_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,133,,,0,796518.7456,2293918.83,4/30/1997 0:00,133
921,LAI_134_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,134,,,0,796418.8176,2293916.663,4/30/1997 0:00,134
920,LAI_135_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,135,,,0,796315.6107,2293907.334,4/30/1997 0:00,135
919,LAI_136_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,136,,,0,796204.8341,2293899.803,4/30/1997 0:00,136
918,LAI_137_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,137,,,0,796104.0458,2293897.047,4/30/1997 0:00,137
925,LAI_138_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,138,,,0,795972.8357,2293865.33,4/30/1997 0:00,Laie138
917,LAI_139_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,139,,,0,795968.8034,2293803.008,4/30/1997 0:00,139
916,LAI_140_1,1,LAIE_2-12-1995_to_8-5-2009,1995,2,12,2009,8,5,LAI,140,,,0,795910.9635,2293726.351,4/30/1997 0:00,LAIE140
927,LAI_2_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,2, , ,1,796253.2264,2293906.824,8/26/2010 0:00, 
928,LAI_3_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,3, , ,1,796315.0964,2293913.594,8/26/2010 0:00, 
929,LAI_4_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,4, , ,1,796362.2865,2293956.602,8/26/2010 0:00, 
930,LAI_5_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,5, , ,1,796433.1411,2293944.472,8/26/2010 0:00, 
931,LAI_6_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,6, , ,1,796464.6001,2293922.215,8/26/2010 0:00, 
932,LAI_7_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,7, , ,1,796523.3736,2293927.425,8/26/2010 0:00, 
933,LAI_8_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,8, , ,1,796578.2758,2293960.607,8/26/2010 0:00, 
934,LAI_9_2,2,LAIE_8-30-2010_to_pres,2010,8,30,NA,NA,NA,LAI,9, , ,1,796670.1175,2293948.708,8/26/2010 0:00, 
945,LAU_100_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,100, , ,0,796772.1094,2295100.508,4/21/2011 0:00, 
944,LAU_101_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,101, , ,0,796806.6836,2295084.792,4/21/2011 0:00, 
943,LAU_102_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,102, ,Large,0,796763.1541,2295003.262,4/21/2011 0:00, 
942,LAU_103_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,103, ,Medium,0,796767.8921,2294652.217,4/21/2011 0:00, 
941,LAU_104_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,104, ,Large,0,796855.6624,2294598.301,4/21/2011 0:00, 
940,LAU_105_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,105, , ,0,796894.6539,2294610.239,4/21/2011 0:00, 
939,LAU_106_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,106, ,Large,0,796862.1166,2294564.916,4/21/2011 0:00, 
938,LAU_107_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,107, ,Medium,0,796887.0517,2294517.797,4/21/2011 0:00, 
937,LAU_108_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,108, ,Large,0,797013.5638,2294516.547,4/21/2011 0:00, 
936,LAU_109_1,1,LAUULU_4-19-2011_to_pres,2011,4,19,NA,NA,NA,LAU,109, ,Medium,0,797487.9404,2294488.279,4/21/2011 0:00, 
946,MAM_120_1,1,MAMANEHILL_7-6-1987_to_7-7-1999,1987,7,6,1999,7,7,MAM,120,,,0,792322.0415,2294146.36,7/9/1998 0:00, 
947,MAM_124_1,1,MAMANEHILL_7-6-1987_to_7-7-1999,1987,7,6,1999,7,7,MAM,124,,,0,792436.9163,2294224.332,7/9/1998 0:00, 
948,MAM_125_1,1,MAMANEHILL_7-6-1987_to_7-7-1999,1987,7,6,1999,7,7,MAM,125,,,0,792481.8674,2294245.772,7/9/1998 0:00, 
949,MAM_126_1,1,MAMANEHILL_7-6-1987_to_7-7-1999,1987,7,6,1999,7,7,MAM,126,,,0,792536.5375,2294261.83,7/9/1998 0:00, 
950,MAM_127_1,1,MAMANEHILL_7-6-1987_to_7-7-1999,1987,7,6,1999,7,7,MAM,127,,,0,792585.5104,2294270.153,7/9/1998 0:00, 
951,MAM_128_1,1,MAMANEHILL_7-6-1987_to_7-7-1999,1987,7,6,1999,7,7,MAM,128,,,0,792635.6163,2294275.543,7/9/1998 0:00, 
952,MAM_129_1,1,MAMANEHILL_7-6-1987_to_7-7-1999,1987,7,6,1999,7,7,MAM,129,,,0,792687.7947,2294254.174,7/9/1998 0:00,MINI H
962,NAM_201_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,201, , ,0,793686.5259,2293767.811,1/8/2001 0:00, 
960,NAM_202_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,202, , ,0,793686.791,2293702.778,1/8/2001 0:00, 
961,NAM_203_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,203, , ,0,793665.3434,2293647.113,1/8/2001 0:00, 
959,NAM_204_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,204, , ,0,793673.7842,2293588.396,1/8/2001 0:00, 
958,NAM_205_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,205, , ,0,793629.776,2293556.566,1/8/2001 0:00, 
957,NAM_206_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,206, , ,0,793605.9152,2293508.573,1/8/2001 0:00, 
956,NAM_207_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,207, , ,0,793549.3088,2293479.857,1/8/2001 0:00, 
955,NAM_208_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,208, , ,0,793520.9235,2293402.848,1/8/2001 0:00, 
954,NAM_209_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,209, , ,0,793488.2432,2293359.016,1/8/2001 0:00, 
953,NAM_210_1,1,NAMANA_3-29-2000_to_pres,2000,3,29,NA,NA,NA,NAM,210, , ,0,793509.3393,2293304.492,1/8/2001 0:00, 
1126,PAL_1_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,1,,,0,797345.1141,2293386.021,4/30/1997 0:00,1
1092,PAL_1_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,1,,,0,797326.2739,2293398.331,12/30/1899 0:00:00, 
963,PAL_1_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,1,tomahawk,medium,1,797771.0431,2293573.387,3/9/2011 0:00,paliku
1162,PAL_10_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,10,,,0,797680.7127,2293220.677,4/30/1997 0:00,10
1064,PAL_10_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,10,,,0,797680.7127,2293220.677,4/30/1997 0:00,10
972,PAL_10_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,10,havahart,medium,1,797535.7573,2293878.203,3/9/2011 0:00,new
1150,PAL_100_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,100,,,0,797579.0315,2293434.021,4/30/1997 0:00,100
1052,PAL_100_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,100,,,0,797579.0315,2293434.021,4/30/1997 0:00,100
,PAL_100_3,3,,2008,10,23,NA,NA,NA,PAL,100,,,,,,,
1133,PAL_101_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,101,,,0,797833.5899,2293508.326,4/30/1997 0:00,101
1035,PAL_101_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,101,,,0,797833.5899,2293508.326,4/30/1997 0:00,101
,PAL_101_3,3,,2008,10,23,NA,NA,NA,PAL,101,,,,,,,
1134,PAL_102_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,102,,,0,797818.9081,2293520.534,4/30/1997 0:00,102 PULLED
1036,PAL_102_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,102,,,0,797818.9081,2293520.534,4/30/1997 0:00,102 PULLED
,PAL_102_3,3,,2008,10,23,NA,NA,NA,PAL,102,,,,,,,
1166,PAL_104_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,104,,,0,797772.9045,2293158.342,12/30/1899 0:00:00, 
1068,PAL_104_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,104,,,0,797772.9045,2293158.342,12/30/1899 0:00:00, 
,PAL_104_3,3,,2008,10,23,NA,NA,NA,PAL,104,,,,,,,
1131,PAL_11_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,11,,,0,797279.0075,2292997.48,4/30/1997 0:00,11
1034,PAL_11_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,11,,,0,797279.0075,2292997.48,4/30/1997 0:00,11
973,PAL_11_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,11,havahart,medium,1,797526.0911,2293931.267,3/9/2011 0:00,new
1182,PAL_110_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,110,,,0,797716.2325,2292977.218,12/30/1899 0:00:00, 
1084,PAL_110_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,110,,,0,797716.2325,2292977.218,12/30/1899 0:00:00, 
,PAL_110_3,3,,2008,10,23,NA,NA,NA,PAL,110,,,,,,,
1183,PAL_111_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,111,,,0,797812.6116,2293035.196,12/30/1899 0:00:00, 
1085,PAL_111_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,111,,,0,797812.6116,2293035.196,12/30/1899 0:00:00, 
,PAL_111_3,3,,2008,10,23,NA,NA,NA,PAL,111,,,,,,,
1184,PAL_112_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,112,,,0,797846.346,2293118.54,12/30/1899 0:00:00, 
1086,PAL_112_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,112,,,0,797846.346,2293118.54,12/30/1899 0:00:00, 
,PAL_112_3,3,,2008,10,23,NA,NA,NA,PAL,112,,,,,,,
1143,PAL_114_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,114,,,0,797783.8926,2293632.217,4/30/1997 0:00,114
1045,PAL_114_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,114,,,0,797783.8926,2293632.217,4/30/1997 0:00,114
,PAL_114_3,3,,2008,10,23,NA,NA,NA,PAL,114,,,,,,,
1139,PAL_115_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,115,,,0,797764.4836,2293567.927,4/30/1997 0:00,115 and Paliku Ranger Cabin
1041,PAL_115_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,115,,,0,797764.4836,2293567.927,4/30/1997 0:00,115 and Paliku Ranger Cabin
,PAL_115_3,3,,2008,10,23,NA,NA,NA,PAL,115,,,,,,,
1163,PAL_119_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,119,,,0,797368.3218,2293421.749,4/30/1997 0:00,Pal119
1065,PAL_119_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,119,,,0,797368.3218,2293421.749,4/30/1997 0:00,Pal119
,PAL_119_3,3,,2008,10,23,NA,NA,NA,PAL,119,,,,,,,
1161,PAL_12_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,12,,,0,797671.5253,2293224.809,4/30/1997 0:00,12
1063,PAL_12_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,12,,,0,797671.5253,2293224.809,4/30/1997 0:00,12
974,PAL_12_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,12,tomahawk,medium,1,797533.986,2293964.64,3/9/2011 0:00,traded old medium tomahawk for new medium  tomahawk
1132,PAL_13_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,13,,,0,797328.0375,2292941.29,4/30/1997 0:00,13
1095,PAL_13_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,13,,,0,797311.4572,2292926.313,12/30/1899 0:00:00, 
975,PAL_13_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,13,little giant,medium,1,797498.1246,2294038.826,3/9/2011 0:00,paliku trapline
1160,PAL_14_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,14,,,0,797663.7771,2293238.43,4/30/1997 0:00,014 PULLED
1062,PAL_14_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,14,,,0,797663.7771,2293238.43,4/30/1997 0:00,014 PULLED
976,PAL_14_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,14,tomahawk,large,1,797558.961,2293657.268,3/9/2011 0:00,traded medium tomahawk for large tomahawk
1189,PAL_15_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,15,,,0,797371.5556,2292875.776,12/30/1899 0:00:00, 
1091,PAL_15_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,15,,,0,797371.5556,2292875.776,12/30/1899 0:00:00, 
977,PAL_15_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,15,havahart,medium,2,797563.6757,2293612.071,3/9/2011 0:00,old trap
1188,PAL_16_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,16,,,0,797395.2306,2292855.28,12/30/1899 0:00:00, 
1090,PAL_16_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,16,,,0,797395.2306,2292855.28,12/30/1899 0:00:00, 
978,PAL_16_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,16,tomahawk,small,1,797554.7449,2293568.489,3/9/2011 0:00,paliku trapline
1187,PAL_17_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,17,,,0,797436.9386,2292865.574,12/30/1899 0:00:00, 
1089,PAL_17_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,17,,,0,797436.9386,2292865.574,12/30/1899 0:00:00, 
979,PAL_17_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,17,tomahawk,medium,1,797577.882,2293548.279,3/9/2011 0:00,new
1159,PAL_18_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,18,,,0,797655.7673,2293253.317,4/30/1997 0:00,18
1061,PAL_18_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,18,,,0,797655.7673,2293253.317,4/30/1997 0:00,18
980,PAL_18_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,18,tomahawk,large,1,797551.4002,2293501.735,3/9/2011 0:00,new
1175,PAL_19_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,19,,,0,797684.6015,2293270.43,12/30/1899 0:00:00, 
1077,PAL_19_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,19,,,0,797684.6015,2293270.43,12/30/1899 0:00:00, 
981,PAL_19_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,19,tomahawk,medium,1,797501.4401,2293484.947,3/9/2011 0:00,new
1174,PAL_2_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,2,,,0,797706.3503,2293256.777,12/30/1899 0:00:00, 
1076,PAL_2_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,2,,,0,797706.3503,2293256.777,12/30/1899 0:00:00, 
964,PAL_2_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,2,tomahawk,large,1,797786.0025,2293606.586,3/9/2011 0:00,paliku trapline
1158,PAL_20_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,20,,,0,797674.921,2293273.904,4/30/1997 0:00,20
1060,PAL_20_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,20,,,0,797674.921,2293273.904,4/30/1997 0:00,20
982,PAL_20_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,20,tomahawk,medium,1,797477.1478,2293463.359,3/9/2011 0:00,new
1176,PAL_21_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,21,,,0,797860.6172,2293144.034,12/30/1899 0:00:00, 
1078,PAL_21_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,21,,,0,797860.6172,2293144.034,12/30/1899 0:00:00, 
983,PAL_21_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,21,little giant,medium,1,797387.9212,2293434.387,3/9/2011 0:00,paliku trapline
1138,PAL_22_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,22,,,0,797766.6476,2293559.494,4/30/1997 0:00,22
1040,PAL_22_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,22,,,0,797766.6476,2293559.494,4/30/1997 0:00,22
984,PAL_22_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,22,tomahawk,medium,1,797260.0733,2293320.439,3/9/2011 0:00,paliku trapline
1180,PAL_23_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,23,,,0,797902.8793,2293196.502,12/30/1899 0:00:00, 
1082,PAL_23_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,23,,,0,797902.8793,2293196.502,12/30/1899 0:00:00, 
985,PAL_23_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,23,havahart,medium,2,797252.1001,2293082.545,3/9/2011 0:00,old trap
1179,PAL_24_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,24,,,0,797937.5234,2293301.286,12/30/1899 0:00:00, 
1081,PAL_24_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,24,,,0,797937.5234,2293301.286,12/30/1899 0:00:00, 
986,PAL_24_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,24,havahart,medium,2,797278.4253,2292999.123,3/9/2011 0:00,old trap
1181,PAL_25_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,25,,,0,797907.9375,2293397.5,12/30/1899 0:00:00, 
1083,PAL_25_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,25,,,0,797907.9375,2293397.5,12/30/1899 0:00:00, 
987,PAL_25_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,25,havahart,medium,1,797321.102,2292917.861,3/9/2011 0:00,paliku trapline
1178,PAL_26_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,26,,,0,797877.4964,2293455.057,12/30/1899 0:00:00, 
1080,PAL_26_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,26,,,0,797877.4964,2293455.057,12/30/1899 0:00:00, 
988,PAL_26_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,26,havahart,medium,2,797371.5556,2292875.776,3/9/2011 0:00,old trap
1177,PAL_27_1,1,PALIKU_to_2-14-2002,NA,NA,NA,2002,2,14,PAL,27,,,0,797834.5015,2293481.184,12/30/1899 0:00:00, 
1079,PAL_27_2,2,PALIKU_2-14-2002_to_10-23-2008,2002,2,14,2008,10,23,PAL,27,,,0,797834.5015,2293481.184,12/30/1899 0:00:00, 
989,PAL_27_3,3,PALIKU_10-23-2008_to_pres,2008,10,23,NA,NA,NA,PAL,27,havahart,medium,1,797395.3262,2292856.026,3/9/2011 0:00,paliku trapline
