Trapline,TrapNum,Year,Month,Day,predCaught,birdCaught,otherCaught,NumCaught,Sex,Age,Condition,Disposition,TrapStatus,BaitStatus,BaitPrev,BaitSet,Observer,Recorder,Comments,dateStr,date,trap,catchID,duplicate
LAI,2,2011,9,27,,,,NA,,,NA,NA,C,N,,CD,DB,DME,,20110927,40813,LAI2,20110927_LAI2,8
F,54,2011,9,28,,,,NA,,,NA,NA,O,N,,DO,HA,HA,,20110928,40814,F54,20110928_F54,2
F,54,2011,9,28,,,,NA,,,NA,NA,O,Y,,NONE,JT RK,HA,54 was not rebaited - bobcat urine added in trap,20110928,40814,F54,20110928_F54,9
F,59,2011,9,28,,,,NA,,,NA,NA,O,Y,,LL,JT RK,HA,,20110928,40814,F59,20110928_F59,2
F,59,2011,9,28,,,,NA,,,NA,NA,O,N,,DO,HA,HA,,20110928,40814,F59,20110928_F59,9
B,54,2011,10,4,RR,,,1,,Adult,5,NA,C,N,,CD,JY,LH,,20111004,40820,B54,20111004_B54,2
B,54,2011,10,4,,,,NA,,,NA,NA,O,N,,CD,JY,LH,,20111004,40820,B54,20111004_B54,11
F,71,2011,10,19,,,,NA,,,NA,NA,O,N,,DO,DB,DME,,20111019,40835,F71,20111019_F71,2
F,71,2011,10,19,,,,NA,,,NA,NA,C,N,,DO,DB,DME,1RR-LIT,20111019,40835,F71,20111019_F71,8
F,76,2011,10,19,,,,NA,,,NA,NA,O,N,,DO,DB,DME,,20111019,40835,F76,20111019_F76,2
F,76,2011,10,19,,,,NA,,,NA,NA,C,N,,DO,DB,DME,,20111019,40835,F76,20111019_F76,8
A,17,2011,11,2,,,,0,,,NA,NA,O,N,,DO,DB,DB,,20111102,40849,A17,20111102_A17,2
A,17,2011,11,2,RR,,,1,M,Adult,2,NA,C,N,,DO,DB,DB,,20111102,40849,A17,20111102_A17,11
F,52,2011,11,3,HA,,,1,M,Sub-Adult,2,NA,C,N,,DO,DME,DME,,20111103,40850,F52,20111103_F52,2
F,52,2011,11,3,,,,NA,,,NA,NA,O,N,,DO,DME,DME,,20111103,40850,F52,20111103_F52,11
F,48,2011,11,16,,,,NA,,,NA,NA,O,N,,DO,DME,DME,,20111116,40863,F48,20111116_F48,2
F,48,2011,11,16,,,,NA,,,NA,NA,C,N,,DO,DME,DME,,20111116,40863,F48,20111116_F48,8
F,38,2011,11,30,,,,NA,,,NA,NA,O,Y,,CD,JY,DME,,20111130,40877,F38,20111130_F38,2
F,38,2011,11,30,RR,,,1,M,Adult,2,NA,C,N,,CD,JY,DME,,20111130,40877,F38,20111130_F38,11
F,69,2011,12,19,,,,NA,,,NA,NA,O,N,,CD,JY,DME,,20111219,40896,F69,20111219_F69,2
F,69,2011,12,19,,,,NA,,,NA,NA,O,Y,,CD,JY,DME,,20111219,40896,F69,20111219_F69,9
PAL,32,2011,12,21,,,,NA,,,NA,NA,O,N,,CD,JY,DME,,20111221,40898,PAL32,20111221_PAL32,2
PAL,32,2011,12,21,RR,,,1,,Sub-Adult,4,NA,C,N,,CD,JY,DME,,20111221,40898,PAL32,20111221_PAL32,11
PAL,33,2011,12,21,,,,NA,,,NA,NA,O,N,,CD,JY,DME,,20111221,40898,PAL33,20111221_PAL33,2
PAL,33,2011,12,21,,,,NA,,,NA,NA,C,N,,CD,JY,DME,,20111221,40898,PAL33,20111221_PAL33,8
PAL,15,2011,12,28,,,,NA,,,NA,NA,O,N,,DO,DME,DME,,20111228,40905,PAL15,20111228_PAL15,2
PAL,15,2011,12,28,,,,NA,,,NA,NA,C,N,,DO,DME,DME,,20111228,40905,PAL15,20111228_PAL15,8
F,24,2011,12,28,,,,NA,,,NA,NA,O,N,,DO,JY,DME,,20111228,40905,F24,20111228_F24,2
F,24,2011,12,28,HA,,,1,M,Adult,1,NA,C,N,,DO,JY,DME,LIT,20111228,40905,F24,20111228_F24,11
C,18,2011,12,30,,,,NA,,,NA,NA,O,N,,DO,HA,DME,,20111230,40907,C18,20111230_C18,2
C,18,2011,12,30,,,,NA,,,NA,NA,O,Y,,DO,HA,DME,,20111230,40907,C18,20111230_C18,9
PAL,23,2012,1,11,,,,NA,,,NA,NA,O,N,,CD,DF,DME,,20120111,40919,PAL23,20120111_PAL23,2
PAL,23,2012,1,11,,OTHER,,1,,,1,NA,C,N,,CD,DF,DME,Black Franklin; Release,20120111,40919,PAL23,20120111_PAL23,11
B,21,2012,1,12,RR,,,1,,,2,NA,C,Y,,CD,LH,DME,,20120112,40920,B21,20120112_B21,2
B,21,2012,1,12,,,,NA,,,NA,NA,O,Y,,CD,LH,DME,,20120112,40920,B21,20120112_B21,11
B,32,2012,1,12,,,,NA,,,NA,NA,C,Y,,CD,LH,DME,,20120112,40920,B32,20120112_B32,2
B,32,2012,1,12,,,,NA,,,NA,NA,O,Y,,CD,LH,DME,,20120112,40920,B32,20120112_B32,8
NAM,204,2012,1,24,,,,NA,,,NA,NA,O,N,,CD,HA,DME,,20120124,40932,NAM204,20120124_NAM204,2
NAM,204,2012,1,24,,,,NA,,,NA,NA,O,Y,,CD,HA,DME,,20120124,40932,NAM204,20120124_NAM204,9
F,6,2012,1,25,,,,NA,,,NA,NA,O,N,,SH,JY,KG,,20120125,40933,F6,20120125_F6,2
F,6,2012,1,25,,,,NA,,,NA,NA,O,Y,,SH,JY,KG,,20120125,40933,F6,20120125_F6,9
F,22,2012,1,25,,,,NA,,,NA,NA,O,Y,,SH,JY,KG,,20120125,40933,F22,20120125_F22,2
F,22,2012,1,25,,,,NA,,,NA,NA,C,N,,SH,JY,KG,,20120125,40933,F22,20120125_F22,10
F,46,2012,1,25,,,,NA,,,NA,NA,O,N,,SH,JY,KG,,20120125,40933,F46,20120125_F46,2
F,46,2012,1,25,,,,NA,,,NA,NA,O,Y,,SH,JY,KG,,20120125,40933,F46,20120125_F46,9
KAP,17,2012,2,1,,,,NA,,,NA,NA,O,N,,CD,DME,DME,,20120201,40940,KAP17,20120201_KAP17,2
KAP,17,2012,2,1,,,,NA,,,NA,NA,C,Y,,CD,DME,DME,,20120201,40940,KAP17,20120201_KAP17,10
F,49,2012,2,1,,,,NA,,,NA,NA,O,N,,DO,HA,KG,,20120201,40940,F49,20120201_F49,2
F,49,2012,2,1,,,,NA,,,NA,NA,C,N,,DO,HA,KG,,20120201,40940,F49,20120201_F49,8
PAL,33,2012,2,15,,,,NA,,,NA,NA,C,Y,,DO,JY,DME,,20120215,40954,PAL33,20120215_PAL33,2
PAL,33,2012,2,15,,,,NA,,,NA,NA,O,Y,,DO,JY,DME,,20120215,40954,PAL33,20120215_PAL33,8
B,29,2012,3,5,,,,NA,,,NA,NA,O,N,,CDDO,HA,RK,,20120305,40973,B29,20120305_B29,2
B,29,2012,3,5,,,,NA,,,NA,NA,O,Y,,CDDO,HA,RK,,20120305,40973,B29,20120305_B29,9
F,31,2012,3,7,,,,NA,,,NA,NA,O,N,,CD,JY,KG,Argentine ants.,20120307,40975,F31,20120307_F31,2
F,31,2012,3,7,,,,NA,,,NA,NA,O,Y,,CD,JY,KG,,20120307,40975,F31,20120307_F31,9
D,15,2012,3,12,,,,NA,,,NA,NA,O,N,,DO,BC,CB,,20120312,40980,D15,20120312_D15,2
D,15,2012,3,12,,,,NA,,,NA,NA,O,Y,,DO,BC,CB,,20120312,40980,D15,20120312_D15,9
E,31,2012,3,12,,,,NA,,,NA,NA,O,Y,,DO,JY,CMB,,20120312,40980,E31,20120312_E31,2
E,31,2012,3,12,,,,NA,,,NA,NA,C,Y,,DO,JY,CMB,,20120312,40980,E31,20120312_E31,8
E,32,2012,3,15,,,,NA,,,NA,NA,O,Y,,DO,JY,CMB,,20120315,40983,E32,20120315_E32,2
E,32,2012,3,15,,,,NA,,,NA,NA,C,Y,,DO,JY,CMB,,20120315,40983,E32,20120315_E32,8
D,20,2012,3,16,,,,NA,,,NA,NA,O,N,,DO,JY,CB,,20120316,40984,D20,20120316_D20,2
D,20,2012,3,16,,,,NA,,,NA,NA,C,N,,DO,JY,CB,,20120316,40984,D20,20120316_D20,8
E,3,2012,3,19,,,,NA,,,NA,NA,O,N,,DO,JM,CMB,,20120319,40987,E3,20120319_E3,2
E,3,2012,3,19,,,,NA,,,NA,NA,C,N,,DO,JM,CMB,1RR-1 LIT,20120319,40987,E3,20120319_E3,8
A,12,2012,4,4,,,,NA,,,NA,NA,O,N,,None,JY,DME,All Live Traps AV Closed,20120404,41003,A12,20120404_A12,2
A,12,2012,4,4,RR,,,1,,Adult,5,NA,C,N,,None,JY,DME,All Live Traps AV Closed,20120404,41003,A12,20120404_A12,11
E,2,2012,4,18,,,,NA,,,NA,NA,O,N,,DO,DME,TA,,20120418,41017,E2,20120418_E2,2
E,2,2012,4,18,,,,NA,,,NA,NA,O,Y,,DO,CB,TA,,20120418,41017,E2,20120418_E2,9
E,35,2012,5,8,,,,NA,,,NA,NA,O,N,,DO+ Chicken,DME,TA,,20120508,41037,E35,20120508_E35,2
E,35,2012,5,8,,,,NA,,,NA,NA,O,Y,,DO+ Chicken,HA,RK,,20120508,41037,E35,20120508_E35,9
E,16,2012,5,30,,,,NA,,,NA,NA,O,N,,DO,HA,RK,,20120530,41059,E16,20120530_E16,2
E,16,2012,5,30,,,,NA,,,NA,NA,O,Y,,DO,HA,RK,,20120530,41059,E16,20120530_E16,9
E,17,2012,6,6,RR,,,1,M,Juvenile,2,NA,C,N,,DO,"DME, CMB, TA",RK,,20120606,41066,E17,20120606_E17,2
E,17,2012,6,6,,,,NA,,,NA,NA,C,Y,,DO,"DME, CMB, TA",RK,,20120606,41066,E17,20120606_E17,11
B,34,2012,7,3,,,,NA,,,NA,NA,C,N,,,TA,ZC,,20120703,41093,B34,20120703_B34,2
B,34,2012,7,3,,,,NA,,,NA,NA,O,N,,,TA,ZC,,20120703,41093,B34,20120703_B34,8
B,50,2012,7,23,,,,NA,,,NA,NA,O,N,,CD,HA,DME,,20120723,41113,B50,20120723_B50,2
B,50,2012,7,23,HA,,,1,M,Adult,3,NA,C,N,,CD,HA,DME,,20120723,41113,B50,20120723_B50,11
B,56,2012,7,23,,,,NA,,,NA,NA,O,N,,CD,HA,DME,,20120723,41113,B56,20120723_B56,2
B,56,2012,7,23,RR,,,1,,,3,NA,C,N,,CD,HA,DME,,20120723,41113,B56,20120723_B56,11
E,41,2012,7,26,,,,NA,,,NA,NA,O,N,,C,CMB,RK,,20120726,41116,E41,20120726_E41,2
E,41,2012,7,26,,,,NA,,,NA,NA,C,N,,C,CMB,RK,,20120726,41116,E41,20120726_E41,8
E,15,2012,7,31,,,,NA,,,NA,NA,O,N,,DO,SPO,RK,,20120731,41121,E15,20120731_E15,2
E,15,2012,7,31,,,,NA,,,NA,NA,C,Y,,DO,SPO,RK,,20120731,41121,E15,20120731_E15,10
E,30,2012,7,31,,,,NA,,,NA,NA,O,N,,DO,SPO,RK,,20120731,41121,E30,20120731_E30,2
E,30,2012,7,31,,,,NA,,,NA,NA,C,Y,,DO,SPO,RK,,20120731,41121,E30,20120731_E30,10
B,48,2012,8,7,,,,NA,,,NA,NA,O,N,,CD,HA,DME,,20120807,41128,B48,20120807_B48,2
B,48,2012,8,7,,,,NA,,,NA,NA,C,N,,CD,HA,DME,,20120807,41128,B48,20120807_B48,8
B,49,2012,8,7,,,,NA,,,NA,NA,O,N,,CD,HA,DME,,20120807,41128,B49,20120807_B49,2
B,49,2012,8,7,,,,NA,,,NA,NA,C,N,,CD,HA,DME,,20120807,41128,B49,20120807_B49,8
D,12,2012,9,12,,,,NA,,,NA,NA,O,N,,DO,JT,RK,Bait can found on its side,20120912,41164,D12,20120912_D12,2
D,12,2012,9,12,,,,NA,,,NA,NA,C,N,,DO,JT,RK,Reset trap/transmitter; did not rebait,20120912,41164,D12,20120912_D12,8
D,16,2012,10,1,,,,NA,,,NA,NA,O,N,,CD,SO,RK,,20121001,41183,D16,20121001_D16,2
D,16,2012,10,1,,,,NA,,,NA,NA,C,N,,CD,SO,RK,,20121001,41183,D16,20121001_D16,8
D,12,2012,10,16,,,,NA,,,NA,NA,O,N,,DO,HA,RK,,20121016,41198,D12,20121016_D12,2
D,12,2012,10,16,,,,NA,,,NA,NA,C,N,,DO,HA,RK,,20121016,41198,D12,20121016_D12,8
E,22,2012,10,24,,,,NA,,,NA,NA,O,Y,,CD,HA,RK,,20121024,41206,E22,20121024_E22,2
E,22,2012,10,24,RR,,,1,,Adult,3,NA,C,N,,CD,HA,RK,,20121024,41206,E22,20121024_E22,11
E,34,2012,10,29,,,,NA,,,NA,NA,O,N,,DO,SO,SO,,20121029,41211,E34,20121029_E34,2
E,34,2012,10,29,,,,NA,,,NA,NA,O,Y,,DO,SO,SO,,20121029,41211,E34,20121029_E34,9
B,36,2012,10,29,,,,NA,,,NA,NA,O,N,,DO,HA,ZC,,20121029,41211,B36,20121029_B36,2
B,36,2012,10,29,,,,NA,,,NA,NA,C,Y,,DO,HA,ZC,,20121029,41211,B36,20121029_B36,9
D,16,2012,11,7,RR,,,1,M,Adult,2,NA,O,N,,CD,SO,RK,,20121107,41220,D16,20121107_D16,2
D,16,2012,11,7,,,,NA,,,NA,NA,O,N,,CD,SO,RK,,20121107,41220,D16,20121107_D16,11
HAL,6,2012,11,9,,,,NA,,,NA,NA,O,N,,NONE,HA,KG,Closed all traps.,20121109,41222,HAL6,20121109_HAL6,2
HAL,6,2012,11,9,,,,NA,,,NA,NA,C,N,,NONE,HA,KG,Closed all traps.,20121109,41222,HAL6,20121109_HAL6,8
B,31,2012,11,19,HA,,,1,M,Adult,2,NA,C,N,,DO+B,SO,ZC,,20121119,41232,B31,20121119_B31,2
B,31,2012,11,19,,,,NA,,,NA,NA,O,N,,DO+B,SO,ZC,,20121119,41232,B31,20121119_B31,11
D,15,2012,12,18,,,,NA,,,NA,NA,O,N,,"DO,",SO,RK,,20121218,41261,D15,20121218_D15,2
D,15,2012,12,18,,,,NA,,,NA,NA,O,Y,,"DO,",SO,RK,,20121218,41261,D15,20121218_D15,9
D,20,2012,12,18,,,,NA,,,NA,NA,C,Y,,"DO,",SO,RK,,20121218,41261,D20,20121218_D20,2
D,20,2012,12,18,,,,NA,,,NA,NA,O,Y,,"DO,",SO,RK,,20121218,41261,D20,20121218_D20,8
D,24,2013,1,7,,,,NA,,,NA,NA,O,N,,,LA,KG,,20130107,41281,D24,20130107_D24,2
D,24,2013,1,7,,,,NA,,,NA,NA,C,Y,,,LA,KG,,20130107,41281,D24,20130107_D24,10
H,7,2013,1,9,,,,NA,,,NA,NA,O,N,,DO,ZC/RK/JM,KG,,20130109,41283,H7,20130109_H7,2
H,7,2013,1,9,,,,NA,,,NA,NA,O,Y,,DO,ZC/RK/JM,KG,,20130109,41283,H7,20130109_H7,9
F,67,2013,1,11,,,,NA,,,NA,NA,O,N,,,"ZC, JM, RK",KG,,20130111,41285,F67,20130111_F67,2
F,67,2013,1,11,,,,NA,,,NA,NA,O,Y,,,"ZC, JM, RK",KG,,20130111,41285,F67,20130111_F67,9
D,3,2013,1,14,,,,NA,,,NA,NA,C,Y,,CD,"ZC, JM, RK",KG,,20130114,41288,D3,20130114_D3,2
D,3,2013,1,14,,,,NA,,,NA,NA,O,Y,,CD,"ZC, JM, RK",KG,"Dead gosling found near trap, 1-2 weeks old, covered in maggots.",20130114,41288,D3,20130114_D3,8
F,75,2013,1,16,,,,NA,,,NA,NA,C,N,,CD,"ZC, JM",KG,,20130116,41290,F75,20130116_F75,2
F,75,2013,1,16,RR,,,1,M,Sub-Adult,2,NA,C,N,,CD,"ZC, JM",KG,,20130116,41290,F75,20130116_F75,11
PAL,2,2013,1,24,,,,NA,,,NA,NA,O,N,,DO,ZC/JM/RK,KG,,20130124,41298,PAL2,20130124_PAL2,2
PAL,2,2013,1,24,RR,,,1,UNK,Adult,2,NA,C,N,,DO,ZC/JM/RK,KG,,20130124,41298,PAL2,20130124_PAL2,11
PAL,8,2013,1,24,,,,NA,,,NA,NA,O,N,,DO,ZC/JM/RK,KG,,20130124,41298,PAL8,20130124_PAL8,2
PAL,8,2013,1,24,,,,NA,,,NA,NA,O,Y,,DO,ZC/JM/RK,KG,,20130124,41298,PAL8,20130124_PAL8,9
B,36,2013,1,24,,,,NA,,,NA,NA,O,N,,CD+O,SO,MJ,,20130124,41298,B36,20130124_B36,2
B,36,2013,1,24,RR,,,1,UNK,Juvenile,2,NA,C,N,,CD+O,SO,MJ,,20130124,41298,B36,20130124_B36,11
F,59,2013,1,26,,,,NA,,,NA,NA,O,N,,CD,ZC,KG,,20130126,41300,F59,20130126_F59,2
F,59,2013,1,26,,,,NA,,,NA,NA,C,N,,CD,ZC,KG,,20130126,41300,F59,20130126_F59,8
C,5,2013,1,28,,,,NA,,,NA,NA,O,N,,DO+AlleyCat lure,SO,MJ,,20130128,41302,C5,20130128_C5,2
C,5,2013,1,28,,,,NA,,,NA,NA,O,Y,,DO+AlleyCat lure,SO,MJ,,20130128,41302,C5,20130128_C5,9
B,25,2013,2,1,,,,NA,,,NA,NA,O,N,,UNK,ZC,MJ,,20130201,41306,B25,20130201_B25,2
B,25,2013,2,1,,,,NA,,,NA,NA,C,N,,UNK,ZC,MJ,"1RR-LIT, escaped.",20130201,41306,B25,20130201_B25,8
C,15,2013,2,5,,,,NA,,,NA,NA,O,N,,DO,ZC,MJ,,20130205,41310,C15,20130205_C15,2
C,15,2013,2,5,RR,,,1,,Adult,3,NA,C,N,,DO,ZC,MJ,,20130205,41310,C15,20130205_C15,11
F,63,2013,2,12,,,,NA,,,NA,NA,O,N,,CD,LA,KG,,20130212,41317,F63,20130212_F63,2
F,63,2013,2,12,,,,NA,,,NA,NA,C,N,,CD,LA,KG,,20130212,41317,F63,20130212_F63,8
HAL,3,2013,2,15,,,,NA,,,NA,NA,O,N,,LL a,"JM, JT",KG,,20130215,41320,HAL3,20130215_HAL3,2
HAL,3,2013,2,15,,,,NA,,,NA,NA,O,Y,,LL a,"JM, JT",KG,,20130215,41320,HAL3,20130215_HAL3,9
PAL,18,2013,2,21,,,,NA,,,NA,NA,O,N,,NONE,ZC/JM,KG,Closed all traps.,20130221,41326,PAL18,20130221_PAL18,2
PAL,18,2013,2,21,,,,NA,,,NA,NA,C,N,,NONE,ZC/JM,KG,Closed all traps.,20130221,41326,PAL18,20130221_PAL18,8
B,46,2013,2,28,,,,NA,,,NA,NA,O,N,,DO,"ZC, JM",MJ,,20130228,41333,B46,20130228_B46,2
B,46,2013,2,28,RR,,,1,,Adult,2,NA,C,Y,,DO,"ZC, JM",MJ,,20130228,41333,B46,20130228_B46,11
E,48,2013,3,1,,,,NA,,,NA,NA,O,N,,NONE,ZC,KG,,20130301,41334,E48,20130301_E48,2
E,48,2013,3,1,,,,NA,,,NA,NA,O,Y,,NONE,ZC,KG,,20130301,41334,E48,20130301_E48,9
B,2,2013,3,5,,,,NA,,,NA,NA,C,Y,,LL,JM,MJ,,20130305,41338,B2,20130305_B2,2
B,2,2013,3,5,,,,NA,,,NA,NA,C,N,,UNK,ZC,KG,,20130305,41338,B2,20130305_B2,9
B,52,2013,3,5,,,,NA,,,NA,NA,O,N,,LL,JM,MJ,,20130305,41338,B52,20130305_B52,2
B,52,2013,3,5,,,,NA,,,NA,NA,C,N,,UNK,ZC,KG,,20130305,41338,B52,20130305_B52,8
B,57,2013,3,5,,,,NA,,,NA,NA,O,N,,LL,JM,MJ,,20130305,41338,B57,20130305_B57,2
B,57,2013,3,5,,,,NA,,,NA,NA,O,Y,,LL,JM,MJ,,20130305,41338,B57,20130305_B57,9
B,58,2013,3,5,,,,NA,,,NA,NA,C,Y,,LL,JM,MJ,,20130305,41338,B58,20130305_B58,2
B,58,2013,3,5,,,,NA,,,NA,NA,O,Y,,LL,JM,MJ,,20130305,41338,B58,20130305_B58,8
B,59,2013,3,5,RR,,,1,M,Adult,2,NA,C,Y,,LL,JM,MJ,,20130305,41338,B59,20130305_B59,2
B,59,2013,3,5,,,,NA,,,NA,NA,O,Y,,LL,JM,MJ,,20130305,41338,B59,20130305_B59,11
F,26,2013,3,6,,,,NA,,,NA,NA,C,N,,DO,ZC,KG,,20130306,41339,F26,20130306_F26,2
F,26,2013,3,6,RR,,,1,UNK,Adult,3,NA,C,Y,,DO,ZC,KG,,20130306,41339,F26,20130306_F26,11
F,52,2013,3,6,RR,,,1,M,Adult,3,NA,C,N,,DO,ZC,KG,,20130306,41339,F52,20130306_F52,2
F,52,2013,3,6,,,,NA,,,NA,NA,O,N,,DO,ZC,KG,,20130306,41339,F52,20130306_F52,11
E,33,2013,3,11,,,,NA,,,NA,NA,O,N,,CD,ZC,KG,,20130311,41344,E33,20130311_E33,2
E,33,2013,3,11,RR,,,1,M,Adult,1,NA,C,N,,CD,ZC,KG,,20130311,41344,E33,20130311_E33,11
B,59,2013,3,12,,,,NA,,,NA,NA,O,N,,CD,JM,MJ,,20130312,41345,B59,20130312_B59,2
B,59,2013,3,12,,,,NA,,,NA,NA,C,N,,CD,JM,MJ,,20130312,41345,B59,20130312_B59,8
E,7,2013,3,18,,,,NA,,,NA,NA,O,N,,DO,ZC,KG,,20130318,41351,E7,20130318_E7,2
E,7,2013,3,18,,,,NA,,,NA,NA,O,Y,,DO,ZC,KG,,20130318,41351,E7,20130318_E7,9
Sou,8,2013,3,18,,,,NA,,,NA,NA,O,N,,DO,ZC,KG,,20130318,41351,Sou8,20130318_Sou8,2
Sou,8,2013,3,18,,,,NA,,,NA,NA,O,Y,,DO,ZC,KG,,20130318,41351,Sou8,20130318_Sou8,9
Sou,10,2013,3,18,,,,NA,,,NA,NA,O,N,,DO,ZC,KG,,20130318,41351,Sou10,20130318_Sou10,2
Sou,10,2013,3,18,,,,NA,,,NA,NA,O,Y,,DO,ZC,KG,,20130318,41351,Sou10,20130318_Sou10,9
F,72,2013,3,18,,,,NA,,,NA,NA,O,N,,DO,SO,KG,,20130318,41351,F72,20130318_F72,2
F,72,2013,3,18,,,,NA,,,NA,NA,C,Y,,DO,SO,KG,,20130318,41351,F72,20130318_F72,10
E,31,2013,3,21,,,,NA,,,NA,NA,O,N,,NONE,JM,KG,,20130321,41354,E31,20130321_E31,2
E,31,2013,3,21,,,,NA,,,NA,NA,O,Y,,NONE,JM,KG,,20130321,41354,E31,20130321_E31,9
D,16,2013,3,25,,,,NA,,,NA,NA,O,N,,"Dog food, BC gland lure.",SO,KG,,20130325,41358,D16,20130325_D16,2
D,16,2013,3,25,RR,,,1,M,Juvenile,2,NA,C,N,,"Dog food, BC gland lure.",SO,KG,,20130325,41358,D16,20130325_D16,1
B,13,2013,3,26,,,,NA,,,NA,NA,O,N,,DO,ZC,MJ,,20130326,41359,B13,20130326_B13,2
B,13,2013,3,26,RR,,,1,UNK,Adult,2,NA,C,N,,DO,ZC,MJ,,20130326,41359,B13,20130326_B13,11
B,38,2013,3,26,,,,NA,,,NA,NA,O,N,,DO,ZC,MJ,,20130326,41359,B38,20130326_B38,2
B,38,2013,3,26,RR,,,1,M,Adult,2,NA,C,N,,DO,ZC,MJ,,20130326,41359,B38,20130326_B38,11
B,64,2013,3,26,,,,NA,,,NA,NA,O,N,,DO,ZC,MJ,,20130326,41359,B64,20130326_B64,2
B,64,2013,3,26,RR,,,1,UNK,Adult,3,NA,C,N,,DO,ZC,MJ,,20130326,41359,B64,20130326_B64,11
LAI,4,2013,3,27,,,,NA,,,NA,NA,C,Y,,CD,RK,KG,,20130327,41360,LAI4,20130327_LAI4,2
LAI,4,2013,3,27,RR,,,1,UNK,Adult,3,NA,C,N,,CD,RK,KG,,20130327,41360,LAI4,20130327_LAI4,11
SS,7,2013,3,29,,,,NA,,,NA,NA,O,N,,,ZC,HT,CLOSED ALL,20130329,41362,SS7,20130329_SS7,2
SS,7,2013,3,29,,,,NA,,,NA,NA,O,Y,,,ZC,HT,CLOSED ALL,20130329,41362,SS7,20130329_SS7,9
E,47,2013,4,1,,,,NA,,,NA,NA,O,Y,,DO,JM,KG,,20130401,41365,E47,20130401_E47,2
E,47,2013,4,1,,,,NA,,,NA,NA,C,N,,DO,JM,KG,,20130401,41365,E47,20130401_E47,10
B,54,2013,4,2,,,,NA,,,NA,NA,O,N,,DO,JM,KG,,20130402,41366,B54,20130402_B54,2
B,54,2013,4,2,,,,NA,,,NA,NA,C,N,,DO,JM,KG,,20130402,41366,B54,20130402_B54,8
PAL,17,2013,4,3,,,,NA,,,NA,NA,C,Y,,CD,"SO, ZC",KG,,20130403,41367,PAL17,20130403_PAL17,2
PAL,17,2013,4,3,,,,NA,,,NA,NA,C,N,,CD,"SO, ZC",KG,,20130403,41367,PAL17,20130403_PAL17,9
B,42,2013,4,10,,,,NA,,,NA,NA,O,N,,DC,SO,KG,,20130410,41374,B42,20130410_B42,2
B,42,2013,4,10,RR,,,1,UNK,Sub-Adult,2,NA,C,N,,DC,SO,KG,,20130410,41374,B42,20130410_B42,11
D,10,2013,4,22,,,,NA,,,NA,NA,O,N,,CD,JM,MJ,,20130422,41386,D10,20130422_D10,2
D,10,2013,4,22,RR,,,1,M,Adult,2,NA,C,N,,CD,JM,MJ,,20130422,41386,D10,20130422_D10,11
D,14,2013,4,22,,,,NA,,,NA,NA,O,N,,CD,JM,MJ,,20130422,41386,D14,20130422_D14,2
D,14,2013,4,22,RR,,,1,M,Adult,2,NA,C,N,,CD,JM,MJ,,20130422,41386,D14,20130422_D14,11
E,32,2013,5,8,,,,NA,,,NA,NA,O,Y,,CD,SO,KG,,20130508,41402,E32,20130508_E32,2
E,32,2013,5,8,RR,,,1,UNK,Juvenile,1,NA,C,N,,CD,SO,KG,Removed catch 5/14.,20130508,41402,E32,20130508_E32,11
E,44,2013,5,8,,,,NA,,,NA,NA,O,Y,,CD,SO,KG,,20130508,41402,E44,20130508_E44,2
E,44,2013,5,8,,,,NA,,,NA,NA,O,N,,CD,SO,KG,,20130508,41402,E44,20130508_E44,9
E,10,2013,5,14,,,,NA,,,NA,NA,O,Y,,CD +,SO,KG,,20130514,41408,E10,20130514_E10,2
E,10,2013,5,14,,,,NA,,,NA,NA,C,Y,,CD +,SO,KG,,20130514,41408,E10,20130514_E10,8
E,24,2013,5,14,,,,NA,,,NA,NA,O,Y,,CD +,SO,KG,,20130514,41408,E24,20130514_E24,2
E,24,2013,5,14,,,,NA,,,NA,NA,C,Y,,CD +,SO,KG,,20130514,41408,E24,20130514_E24,8
H,6,2013,5,20,,,,NA,,,NA,NA,O,N,,CD,SO,KG,,20130520,41414,H6,20130520_H6,2
H,6,2013,5,20,RR,,,1,M,Adult,2,NA,C,N,,CD,SO,KG,,20130520,41414,H6,20130520_H6,11
D,13,2013,6,2,,,,NA,,,NA,NA,O,N,,DO,SO,KG,,20130602,41427,D13,20130602_D13,2
D,13,2013,6,2,,,,NA,,,NA,NA,O,Y,,DO,SO,KG,,20130602,41427,D13,20130602_D13,9
D,24,2013,6,2,,,,NA,,,NA,NA,O,N,,DO,SO,KG,,20130602,41427,D24,20130602_D24,2
D,24,2013,6,2,,,,NA,,,NA,NA,C,N,,DO,SO,KG,,20130602,41427,D24,20130602_D24,8
E,29,2013,6,13,,,,NA,,,NA,NA,O,N,,NONE,ZC,KG,,20130613,41438,E29,20130613_E29,2
E,29,2013,6,13,,,,NA,,,NA,NA,O,Y,,NONE,ZC,KG,,20130613,41438,E29,20130613_E29,9
B,39,2013,6,13,,,,NA,,,NA,NA,C,Y,,DO,"SO, MJ",KG,,20130613,41438,B39,20130613_B39,2
B,39,2013,6,13,,,,NA,,,NA,NA,C,N,,DO,"SO, MJ",KG,,20130613,41438,B39,20130613_B39,9
B,19,2013,6,17,,,,NA,,,NA,NA,O,N,,WM,MJ,KG,,20130617,41442,B19,20130617_B19,2
B,19,2013,6,17,,,,NA,,,NA,NA,C,N,,WM,MJ,KG,,20130617,41442,B19,20130617_B19,8
